"metric","n","tau","net","model","bparam","varyv","varys"
"d",1,-0.669100132113057,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"input",1,-0.684588249769329,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"d",2,-0.751301040065864,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"input",2,-0.765814975430965,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"d",3,-0.774727241046761,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"input",3,-0.801409258474149,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"d",4,-0.796426793104741,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"input",4,-0.823432826201114,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"d",5,-0.810475477354092,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"input",5,-0.83996457657377,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"d",6,-0.911024923555237,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"input",6,-0.911024923555237,"erdosrenyi","mutualistic","u","TRUE","FALSE"
"d",1,-0.663134699983201,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"input",1,-0.687441494717178,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"d",2,-0.741571080017449,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"input",2,-0.697508769265198,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"d",3,-0.762389769317418,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"input",3,-0.720195990172806,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"d",4,-0.76565516041119,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"input",4,-0.731353565005797,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"d",5,-0.770539580764231,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"input",5,-0.775250663572582,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"d",6,-0.87645658702714,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"input",6,-0.87645658702714,"erdosrenyi","mutualistic","u","TRUE","TRUE"
"d",1,0.740197869101979,"erdosrenyi","SIS","D","FALSE","FALSE"
"input",1,0.773028919330289,"erdosrenyi","SIS","D","FALSE","FALSE"
"d",2,0.796133942161339,"erdosrenyi","SIS","D","FALSE","FALSE"
"input",2,0.818949771689498,"erdosrenyi","SIS","D","FALSE","FALSE"
"d",3,0.82144596651446,"erdosrenyi","SIS","D","FALSE","FALSE"
"input",3,0.847062404870624,"erdosrenyi","SIS","D","FALSE","FALSE"
"d",4,0.837549467275495,"erdosrenyi","SIS","D","FALSE","FALSE"
"input",4,0.864916286149163,"erdosrenyi","SIS","D","FALSE","FALSE"
"d",5,0.846407914764079,"erdosrenyi","SIS","D","FALSE","FALSE"
"input",5,0.875083713850837,"erdosrenyi","SIS","D","FALSE","FALSE"
"d",6,0.928919330289193,"erdosrenyi","SIS","D","FALSE","FALSE"
"input",6,0.928919330289193,"erdosrenyi","SIS","D","FALSE","FALSE"
"d",1,0.891004566210046,"erdosrenyi","SIS","D","FALSE","TRUE"
"input",1,0.729193302891933,"erdosrenyi","SIS","D","FALSE","TRUE"
"d",2,0.876225266362253,"erdosrenyi","SIS","D","FALSE","TRUE"
"input",2,0.764094368340944,"erdosrenyi","SIS","D","FALSE","TRUE"
"d",3,0.874170471841705,"erdosrenyi","SIS","D","FALSE","TRUE"
"input",3,0.77841704718417,"erdosrenyi","SIS","D","FALSE","TRUE"
"d",4,0.866910197869102,"erdosrenyi","SIS","D","FALSE","TRUE"
"input",4,0.807184170471842,"erdosrenyi","SIS","D","FALSE","TRUE"
"d",5,0.864094368340944,"erdosrenyi","SIS","D","FALSE","TRUE"
"input",5,0.816849315068493,"erdosrenyi","SIS","D","FALSE","TRUE"
"d",6,0.899878234398782,"erdosrenyi","SIS","D","FALSE","TRUE"
"input",6,0.899878234398782,"erdosrenyi","SIS","D","FALSE","TRUE"
"d",1,0.742902757619739,"fitness","doublewell","D","FALSE","FALSE"
"input",1,0.751640058055152,"fitness","doublewell","D","FALSE","FALSE"
"d",2,0.776052249637155,"fitness","doublewell","D","FALSE","FALSE"
"input",2,0.794397677793904,"fitness","doublewell","D","FALSE","FALSE"
"d",3,0.7766618287373,"fitness","doublewell","D","FALSE","FALSE"
"input",3,0.803831640058055,"fitness","doublewell","D","FALSE","FALSE"
"d",4,0.776081277213353,"fitness","doublewell","D","FALSE","FALSE"
"input",4,0.811262699564586,"fitness","doublewell","D","FALSE","FALSE"
"d",5,0.76966618287373,"fitness","doublewell","D","FALSE","FALSE"
"input",5,0.815384615384615,"fitness","doublewell","D","FALSE","FALSE"
"d",6,0.807518142235123,"fitness","doublewell","D","FALSE","FALSE"
"input",6,0.807518142235123,"fitness","doublewell","D","FALSE","FALSE"
"d",1,0.742464646464646,"fitness","doublewell","D","TRUE","FALSE"
"input",1,0.751434343434343,"fitness","doublewell","D","TRUE","FALSE"
"d",2,0.775488215488215,"fitness","doublewell","D","TRUE","FALSE"
"input",2,0.798518518518519,"fitness","doublewell","D","TRUE","FALSE"
"d",3,0.779070707070707,"fitness","doublewell","D","TRUE","FALSE"
"input",3,0.809454545454545,"fitness","doublewell","D","TRUE","FALSE"
"d",4,0.778424242424242,"fitness","doublewell","D","TRUE","FALSE"
"input",4,0.814707070707071,"fitness","doublewell","D","TRUE","FALSE"
"d",5,0.786774410774411,"fitness","doublewell","D","TRUE","FALSE"
"input",5,0.821845117845118,"fitness","doublewell","D","TRUE","FALSE"
"d",6,0.819070707070707,"fitness","doublewell","D","TRUE","FALSE"
"input",6,0.819070707070707,"fitness","doublewell","D","TRUE","FALSE"
"d",1,0.750599326599327,"fitness","doublewell","D","TRUE","TRUE"
"input",1,0.757845117845118,"fitness","doublewell","D","TRUE","TRUE"
"d",2,0.727461279461279,"fitness","doublewell","D","TRUE","TRUE"
"input",2,0.768700336700337,"fitness","doublewell","D","TRUE","TRUE"
"d",3,0.721077441077441,"fitness","doublewell","D","TRUE","TRUE"
"input",3,0.784781144781145,"fitness","doublewell","D","TRUE","TRUE"
"d",4,0.731178451178451,"fitness","doublewell","D","TRUE","TRUE"
"input",4,0.743461279461279,"fitness","doublewell","D","TRUE","TRUE"
"d",5,0.729158249158249,"fitness","doublewell","D","TRUE","TRUE"
"input",5,0.765198653198653,"fitness","doublewell","D","TRUE","TRUE"
"d",6,0.776808080808081,"fitness","doublewell","D","TRUE","TRUE"
"input",6,0.776808080808081,"fitness","doublewell","D","TRUE","TRUE"
"d",1,0.726252161651635,"fitness","doublewell","u","FALSE","FALSE"
"input",1,0.752941176470588,"fitness","doublewell","u","FALSE","FALSE"
"d",2,0.768199643493761,"fitness","doublewell","u","FALSE","FALSE"
"input",2,0.805739218346769,"fitness","doublewell","u","FALSE","FALSE"
"d",3,0.795907627637215,"fitness","doublewell","u","FALSE","FALSE"
"input",3,0.825533828185277,"fitness","doublewell","u","FALSE","FALSE"
"d",4,0.812410141804347,"fitness","doublewell","u","FALSE","FALSE"
"input",4,0.840338946976348,"fitness","doublewell","u","FALSE","FALSE"
"d",5,0.817949290978264,"fitness","doublewell","u","FALSE","FALSE"
"input",5,0.851191103306994,"fitness","doublewell","u","FALSE","FALSE"
"d",6,0.930038577167638,"fitness","doublewell","u","FALSE","FALSE"
"input",6,0.930038577167638,"fitness","doublewell","u","FALSE","FALSE"
"d",1,0.726456704420899,"fitness","doublewell","u","TRUE","FALSE"
"input",1,0.730004627938132,"fitness","doublewell","u","TRUE","FALSE"
"d",2,0.793169163317501,"fitness","doublewell","u","TRUE","FALSE"
"input",2,0.811812446717818,"fitness","doublewell","u","TRUE","FALSE"
"d",3,0.815554256485203,"fitness","doublewell","u","TRUE","FALSE"
"input",3,0.830296431616125,"fitness","doublewell","u","TRUE","FALSE"
"d",4,0.823067592254293,"fitness","doublewell","u","TRUE","FALSE"
"input",4,0.840825234441603,"fitness","doublewell","u","TRUE","FALSE"
"d",5,0.836464742418707,"fitness","doublewell","u","TRUE","FALSE"
"input",5,0.855614663256607,"fitness","doublewell","u","TRUE","FALSE"
"d",6,0.933683108025819,"fitness","doublewell","u","TRUE","FALSE"
"input",6,0.933683108025819,"fitness","doublewell","u","TRUE","FALSE"
"d",1,0.744546583850932,"fitness","doublewell","u","TRUE","TRUE"
"input",1,0.743701863354037,"fitness","doublewell","u","TRUE","TRUE"
"d",2,0.758128364389234,"fitness","doublewell","u","TRUE","TRUE"
"input",2,0.758906832298137,"fitness","doublewell","u","TRUE","TRUE"
"d",3,0.781151138716356,"fitness","doublewell","u","TRUE","TRUE"
"input",3,0.784115942028985,"fitness","doublewell","u","TRUE","TRUE"
"d",4,0.790525879917184,"fitness","doublewell","u","TRUE","TRUE"
"input",4,0.781101449275362,"fitness","doublewell","u","TRUE","TRUE"
"d",5,0.807635610766046,"fitness","doublewell","u","TRUE","TRUE"
"input",5,0.814741200828157,"fitness","doublewell","u","TRUE","TRUE"
"d",6,0.914981366459627,"fitness","doublewell","u","TRUE","TRUE"
"input",6,0.914981366459627,"fitness","doublewell","u","TRUE","TRUE"
"d",1,-0.0819900497512438,"fitness","genereg","D","FALSE","FALSE"
"input",1,-0.066883763003166,"fitness","genereg","D","FALSE","FALSE"
"d",2,-0.0917051108095884,"fitness","genereg","D","FALSE","FALSE"
"input",2,-0.0747715965626413,"fitness","genereg","D","FALSE","FALSE"
"d",3,-0.116635006784261,"fitness","genereg","D","FALSE","FALSE"
"input",3,-0.0690004522840344,"fitness","genereg","D","FALSE","FALSE"
"d",4,-0.129678878335595,"fitness","genereg","D","FALSE","FALSE"
"input",4,-0.0731433740388964,"fitness","genereg","D","FALSE","FALSE"
"d",5,-0.170094979647218,"fitness","genereg","D","FALSE","FALSE"
"input",5,-0.0771596562641339,"fitness","genereg","D","FALSE","FALSE"
"d",6,-0.308457711442786,"fitness","genereg","D","FALSE","FALSE"
"input",6,-0.308457711442786,"fitness","genereg","D","FALSE","FALSE"
"d",1,-0.0699006428988895,"fitness","genereg","D","TRUE","FALSE"
"input",1,-0.0515020455873758,"fitness","genereg","D","TRUE","FALSE"
"d",2,-0.0697136177673875,"fitness","genereg","D","TRUE","FALSE"
"input",2,-0.0598947983635301,"fitness","genereg","D","TRUE","FALSE"
"d",3,-0.0848860315604909,"fitness","genereg","D","TRUE","FALSE"
"input",3,-0.144944476914085,"fitness","genereg","D","TRUE","FALSE"
"d",4,-0.110905902980713,"fitness","genereg","D","TRUE","FALSE"
"input",4,-0.140292226767972,"fitness","genereg","D","TRUE","FALSE"
"d",5,-0.122898889538282,"fitness","genereg","D","TRUE","FALSE"
"input",5,-0.129935710111046,"fitness","genereg","D","TRUE","FALSE"
"d",6,-0.260666277030976,"fitness","genereg","D","TRUE","FALSE"
"input",6,-0.260666277030976,"fitness","genereg","D","TRUE","FALSE"
"d",1,-0.396236119228521,"fitness","genereg","D","TRUE","TRUE"
"input",1,-0.018375219170076,"fitness","genereg","D","TRUE","TRUE"
"d",2,-0.427539450613676,"fitness","genereg","D","TRUE","TRUE"
"input",2,-0.0298071303331385,"fitness","genereg","D","TRUE","TRUE"
"d",3,-0.364956165984804,"fitness","genereg","D","TRUE","TRUE"
"input",3,-0.0590298071303331,"fitness","genereg","D","TRUE","TRUE"
"d",4,-0.266838106370544,"fitness","genereg","D","TRUE","TRUE"
"input",4,-0.0621157218001169,"fitness","genereg","D","TRUE","TRUE"
"d",5,-0.221274108708358,"fitness","genereg","D","TRUE","TRUE"
"input",5,-0.061718293395675,"fitness","genereg","D","TRUE","TRUE"
"d",6,-0.179707773232028,"fitness","genereg","D","TRUE","TRUE"
"input",6,-0.179707773232028,"fitness","genereg","D","TRUE","TRUE"
"d",1,-0.327807692307692,"fitness","genereg","u","FALSE","FALSE"
"input",1,-0.484076923076923,"fitness","genereg","u","FALSE","FALSE"
"d",2,-0.374923076923077,"fitness","genereg","u","FALSE","FALSE"
"input",2,-0.444192307692308,"fitness","genereg","u","FALSE","FALSE"
"d",3,-0.364942307692308,"fitness","genereg","u","FALSE","FALSE"
"input",3,-0.410230769230769,"fitness","genereg","u","FALSE","FALSE"
"d",4,-0.412230769230769,"fitness","genereg","u","FALSE","FALSE"
"input",4,-0.386192307692308,"fitness","genereg","u","FALSE","FALSE"
"d",5,-0.375288461538462,"fitness","genereg","u","FALSE","FALSE"
"input",5,-0.364557692307692,"fitness","genereg","u","FALSE","FALSE"
"d",6,-0.499,"fitness","genereg","u","FALSE","FALSE"
"input",6,-0.499,"fitness","genereg","u","FALSE","FALSE"
"d",1,-0.407653846153846,"fitness","genereg","u","TRUE","FALSE"
"input",1,-0.499442307692308,"fitness","genereg","u","TRUE","FALSE"
"d",2,-0.479461538461539,"fitness","genereg","u","TRUE","FALSE"
"input",2,-0.456903846153846,"fitness","genereg","u","TRUE","FALSE"
"d",3,-0.476307692307692,"fitness","genereg","u","TRUE","FALSE"
"input",3,-0.432230769230769,"fitness","genereg","u","TRUE","FALSE"
"d",4,-0.487057692307692,"fitness","genereg","u","TRUE","FALSE"
"input",4,-0.409692307692308,"fitness","genereg","u","TRUE","FALSE"
"d",5,-0.475903846153846,"fitness","genereg","u","TRUE","FALSE"
"input",5,-0.388634615384615,"fitness","genereg","u","TRUE","FALSE"
"d",6,-0.543096153846154,"fitness","genereg","u","TRUE","FALSE"
"input",6,-0.543096153846154,"fitness","genereg","u","TRUE","FALSE"
"d",1,-0.712365384615385,"fitness","genereg","u","TRUE","TRUE"
"input",1,-0.698019230769231,"fitness","genereg","u","TRUE","TRUE"
"d",2,-0.760653846153846,"fitness","genereg","u","TRUE","TRUE"
"input",2,-0.280115384615385,"fitness","genereg","u","TRUE","TRUE"
"d",3,-0.76575,"fitness","genereg","u","TRUE","TRUE"
"input",3,-0.281884615384615,"fitness","genereg","u","TRUE","TRUE"
"d",4,-0.758019230769231,"fitness","genereg","u","TRUE","TRUE"
"input",4,-0.276730769230769,"fitness","genereg","u","TRUE","TRUE"
"d",5,-0.747173076923077,"fitness","genereg","u","TRUE","TRUE"
"input",5,-0.263115384615385,"fitness","genereg","u","TRUE","TRUE"
"d",6,-0.469538461538462,"fitness","genereg","u","TRUE","TRUE"
"input",6,-0.469538461538462,"fitness","genereg","u","TRUE","TRUE"
"d",1,-0.761599670171099,"fitness","mutualistic","D","FALSE","FALSE"
"input",1,-0.366332714904143,"fitness","mutualistic","D","FALSE","FALSE"
"d",2,-0.822477839620697,"fitness","mutualistic","D","FALSE","FALSE"
"input",2,-0.479002267573696,"fitness","mutualistic","D","FALSE","FALSE"
"d",3,-0.848336425479283,"fitness","mutualistic","D","FALSE","FALSE"
"input",3,-0.554219748505463,"fitness","mutualistic","D","FALSE","FALSE"
"d",4,-0.864951556380128,"fitness","mutualistic","D","FALSE","FALSE"
"input",4,-0.596767676767677,"fitness","mutualistic","D","FALSE","FALSE"
"d",5,-0.877105751391466,"fitness","mutualistic","D","FALSE","FALSE"
"input",5,-0.639521748093177,"fitness","mutualistic","D","FALSE","FALSE"
"d",6,-0.943830138115852,"fitness","mutualistic","D","FALSE","FALSE"
"input",6,-0.943830138115852,"fitness","mutualistic","D","FALSE","FALSE"
"d",1,-0.755844155844156,"fitness","mutualistic","D","TRUE","FALSE"
"input",1,-0.355588538445681,"fitness","mutualistic","D","TRUE","FALSE"
"d",2,-0.820737992166564,"fitness","mutualistic","D","TRUE","FALSE"
"input",2,-0.464324881467739,"fitness","mutualistic","D","TRUE","FALSE"
"d",3,-0.850612244897959,"fitness","mutualistic","D","TRUE","FALSE"
"input",3,-0.536169861884148,"fitness","mutualistic","D","TRUE","FALSE"
"d",4,-0.866905792620078,"fitness","mutualistic","D","TRUE","FALSE"
"input",4,-0.59323026180169,"fitness","mutualistic","D","TRUE","FALSE"
"d",5,-0.876198721913008,"fitness","mutualistic","D","TRUE","FALSE"
"input",5,-0.632430426716141,"fitness","mutualistic","D","TRUE","FALSE"
"d",6,-0.943104514533086,"fitness","mutualistic","D","TRUE","FALSE"
"input",6,-0.943104514533086,"fitness","mutualistic","D","TRUE","FALSE"
"d",1,-0.751020408163265,"fitness","mutualistic","D","TRUE","TRUE"
"input",1,-0.364386724386724,"fitness","mutualistic","D","TRUE","TRUE"
"d",2,-0.8143475572047,"fitness","mutualistic","D","TRUE","TRUE"
"input",2,-0.38886827458256,"fitness","mutualistic","D","TRUE","TRUE"
"d",3,-0.841698618841476,"fitness","mutualistic","D","TRUE","TRUE"
"input",3,-0.44424654710369,"fitness","mutualistic","D","TRUE","TRUE"
"d",4,-0.859600082457225,"fitness","mutualistic","D","TRUE","TRUE"
"input",4,-0.508150896722325,"fitness","mutualistic","D","TRUE","TRUE"
"d",5,-0.865553494124923,"fitness","mutualistic","D","TRUE","TRUE"
"input",5,-0.533481756338899,"fitness","mutualistic","D","TRUE","TRUE"
"d",6,-0.927330447330447,"fitness","mutualistic","D","TRUE","TRUE"
"input",6,-0.927330447330447,"fitness","mutualistic","D","TRUE","TRUE"
"d",1,-0.657626029168759,"fitness","mutualistic","u","FALSE","FALSE"
"input",1,-0.657796939936785,"fitness","mutualistic","u","FALSE","FALSE"
"d",2,-0.747806420241492,"fitness","mutualistic","u","FALSE","FALSE"
"input",2,-0.744425787473512,"fitness","mutualistic","u","FALSE","FALSE"
"d",3,-0.782210239138097,"fitness","mutualistic","u","FALSE","FALSE"
"input",3,-0.790385507204597,"fitness","mutualistic","u","FALSE","FALSE"
"d",4,-0.791325461236671,"fitness","mutualistic","u","FALSE","FALSE"
"input",4,-0.816242723281569,"fitness","mutualistic","u","FALSE","FALSE"
"d",5,-0.80607118035087,"fitness","mutualistic","u","FALSE","FALSE"
"input",5,-0.8349375095657,"fitness","mutualistic","u","FALSE","FALSE"
"d",6,-0.891830633049279,"fitness","mutualistic","u","FALSE","FALSE"
"input",6,-0.891830633049279,"fitness","mutualistic","u","FALSE","FALSE"
"d",1,-0.644468392543864,"fitness","mutualistic","u","TRUE","FALSE"
"input",1,-0.630912123515897,"fitness","mutualistic","u","TRUE","FALSE"
"d",2,-0.733138385025177,"fitness","mutualistic","u","TRUE","FALSE"
"input",2,-0.72015829034697,"fitness","mutualistic","u","TRUE","FALSE"
"d",3,-0.768732829713962,"fitness","mutualistic","u","TRUE","FALSE"
"input",3,-0.767793733869206,"fitness","mutualistic","u","TRUE","FALSE"
"d",4,-0.782514861797881,"fitness","mutualistic","u","TRUE","FALSE"
"input",4,-0.807979345601987,"fitness","mutualistic","u","TRUE","FALSE"
"d",5,-0.795225058659021,"fitness","mutualistic","u","TRUE","FALSE"
"input",5,-0.825543232448893,"fitness","mutualistic","u","TRUE","FALSE"
"d",6,-0.889016593469424,"fitness","mutualistic","u","TRUE","FALSE"
"input",6,-0.889016593469424,"fitness","mutualistic","u","TRUE","FALSE"
"d",1,-0.644969464949487,"fitness","mutualistic","u","TRUE","TRUE"
"input",1,-0.631143430499701,"fitness","mutualistic","u","TRUE","TRUE"
"d",2,-0.732452883655991,"fitness","mutualistic","u","TRUE","TRUE"
"input",2,-0.668703251038434,"fitness","mutualistic","u","TRUE","TRUE"
"d",3,-0.755465305114584,"fitness","mutualistic","u","TRUE","TRUE"
"input",3,-0.704034623164479,"fitness","mutualistic","u","TRUE","TRUE"
"d",4,-0.766517526457593,"fitness","mutualistic","u","TRUE","TRUE"
"input",4,-0.759455606998337,"fitness","mutualistic","u","TRUE","TRUE"
"d",5,-0.775239439476953,"fitness","mutualistic","u","TRUE","TRUE"
"input",5,-0.771541095070507,"fitness","mutualistic","u","TRUE","TRUE"
"d",6,-0.854309919619576,"fitness","mutualistic","u","TRUE","TRUE"
"input",6,-0.854309919619576,"fitness","mutualistic","u","TRUE","TRUE"
"d",1,0.783340321453529,"fitness","SIS","D","FALSE","FALSE"
"input",1,0.813277428371768,"fitness","SIS","D","FALSE","FALSE"
"d",2,0.810006988120196,"fitness","SIS","D","FALSE","FALSE"
"input",2,0.85696715583508,"fitness","SIS","D","FALSE","FALSE"
"d",3,0.818225017470301,"fitness","SIS","D","FALSE","FALSE"
"input",3,0.870440251572327,"fitness","SIS","D","FALSE","FALSE"
"d",4,0.824821802935011,"fitness","SIS","D","FALSE","FALSE"
"input",4,0.880866526904263,"fitness","SIS","D","FALSE","FALSE"
"d",5,0.830132774283718,"fitness","SIS","D","FALSE","FALSE"
"input",5,0.885730258560447,"fitness","SIS","D","FALSE","FALSE"
"d",6,0.914716981132075,"fitness","SIS","D","FALSE","FALSE"
"input",6,0.914716981132075,"fitness","SIS","D","FALSE","FALSE"
"d",1,0.864933612858141,"fitness","SIS","D","FALSE","TRUE"
"input",1,0.864877707896576,"fitness","SIS","D","FALSE","TRUE"
"d",2,0.828763102725367,"fitness","SIS","D","FALSE","TRUE"
"input",2,0.760754716981132,"fitness","SIS","D","FALSE","TRUE"
"d",3,0.823927323549965,"fitness","SIS","D","FALSE","TRUE"
"input",3,0.804164919636618,"fitness","SIS","D","FALSE","TRUE"
"d",4,0.820656883298393,"fitness","SIS","D","FALSE","TRUE"
"input",4,0.830552061495458,"fitness","SIS","D","FALSE","TRUE"
"d",5,0.813305380852551,"fitness","SIS","D","FALSE","TRUE"
"input",5,0.824877707896576,"fitness","SIS","D","FALSE","TRUE"
"d",6,0.882990915443746,"fitness","SIS","D","FALSE","TRUE"
"input",6,0.882990915443746,"fitness","SIS","D","FALSE","TRUE"
